material1,material2,relationship_type,confidence,page_reference
Bromine,Yttrium,supply_chain_input,high,1
Bromine,Zinc,supply_chain_input,high,1
Bromine,Zirconium,supply_chain_input,high,1
Cadmium,Cement,supply_chain_input,high,1
Cadmium,Cesium,supply_chain_input,high,1
Cadmium,Chromium,supply_chain_input,high,1
Cadmium,Clays,supply_chain_input,high,1
Cadmium,Cobalt,supply_chain_input,high,1
Cadmium,Copper,supply_chain_input,high,1
Cadmium,Diamond,supply_chain_input,high,1
Cadmium,Feldspar,supply_chain_input,high,1
Cadmium,Fluorspar,supply_chain_input,high,1
Cadmium,Gallium,supply_chain_input,high,1
Cadmium,Garnet,supply_chain_input,high,1
Cadmium,Germanium,supply_chain_input,high,1
Cadmium,Gold,supply_chain_input,high,1
Cadmium,Graphite,supply_chain_input,high,1
Cadmium,Gypsum,supply_chain_input,high,1
Cadmium,Hafnium,supply_chain_input,high,1
Cadmium,Helium,supply_chain_input,high,1
Cadmium,Indium,supply_chain_input,high,1
Cadmium,Iodine,supply_chain_input,high,1
Cadmium,Iron,supply_chain_input,high,1
Cadmium,Iron Ore,supply_chain_input,high,1
Cadmium,Lead,supply_chain_input,high,1
Cadmium,Lime,supply_chain_input,high,1
Cadmium,Lithium,supply_chain_input,high,1
Cadmium,Magnesium,supply_chain_input,high,1
Cadmium,Manganese,supply_chain_input,high,1
Cadmium,Mercury,supply_chain_input,high,1
Cadmium,Molybdenum,supply_chain_input,high,1
Cadmium,Neodymium,supply_chain_input,high,1
Cadmium,Nickel,supply_chain_input,high,1
Cadmium,Niobium,supply_chain_input,high,1
Cadmium,Nitrogen,supply_chain_input,high,1
Cadmium,Palladium,supply_chain_input,high,1
Cadmium,Phosphate,supply_chain_input,high,1
Cadmium,Platinum,supply_chain_input,high,1
Cadmium,Potash,supply_chain_input,high,1
Cadmium,Quartz,supply_chain_input,high,1
Cadmium,Rare Earths,supply_chain_input,high,1
Cadmium,Rhenium,supply_chain_input,high,1
Cadmium,Rubidium,supply_chain_input,high,1
Cadmium,Salt,supply_chain_input,high,1
Cadmium,Scandium,supply_chain_input,high,1
Cadmium,Selenium,supply_chain_input,high,1
Cadmium,Silicon,supply_chain_input,high,1
Cadmium,Silver,supply_chain_input,high,1
Cadmium,Soda Ash,supply_chain_input,high,1
Cadmium,Steel,supply_chain_input,high,1
Cadmium,Strontium,supply_chain_input,high,1
Cadmium,Sulfur,supply_chain_input,high,1
Cadmium,Tantalum,supply_chain_input,high,1
Cadmium,Tellurium,supply_chain_input,high,1
Cadmium,Thallium,supply_chain_input,high,1
Cadmium,Thorium,supply_chain_input,high,1
Cadmium,Tin,supply_chain_input,high,1
Cadmium,Titanium,supply_chain_input,high,1
Cadmium,Tungsten,supply_chain_input,high,1
Cadmium,Vanadium,supply_chain_input,high,1
Cadmium,Yttrium,supply_chain_input,high,1
Cadmium,Zinc,supply_chain_input,high,1
Cadmium,Zirconium,supply_chain_input,high,1
Cement,Cesium,supply_chain_input,high,1
Cement,Chromium,supply_chain_input,high,1
Cement,Clays,supply_chain_input,high,1
Cement,Cobalt,supply_chain_input,high,1
Cement,Copper,supply_chain_input,high,1
Cement,Diamond,supply_chain_input,high,1
Cement,Feldspar,supply_chain_input,high,1
Cement,Fluorspar,supply_chain_input,high,1
Cement,Gallium,supply_chain_input,high,1
Cement,Garnet,supply_chain_input,high,1
Cement,Germanium,supply_chain_input,high,1
Cement,Gold,supply_chain_input,high,1
Cement,Graphite,supply_chain_input,high,1
Cement,Gypsum,supply_chain_input,high,1
Cement,Hafnium,supply_chain_input,high,1
Cement,Helium,supply_chain_input,high,1
Cement,Indium,supply_chain_input,high,1
Cement,Iodine,supply_chain_input,high,1
Cement,Iron,supply_chain_input,high,1
Cement,Iron Ore,supply_chain_input,high,1
Cement,Lead,supply_chain_input,high,1
Cement,Lime,supply_chain_input,high,1
Cement,Lithium,supply_chain_input,high,1
Cement,Magnesium,supply_chain_input,high,1
Cement,Manganese,supply_chain_input,high,1
Cement,Mercury,supply_chain_input,high,1
Cement,Molybdenum,supply_chain_input,high,1
Cement,Neodymium,supply_chain_input,high,1
Cement,Nickel,supply_chain_input,high,1
Cement,Niobium,supply_chain_input,high,1
Cement,Nitrogen,supply_chain_input,high,1
Cement,Palladium,supply_chain_input,high,1
Cement,Phosphate,supply_chain_input,high,1
Cement,Platinum,supply_chain_input,high,1
Cement,Potash,supply_chain_input,high,1
Cement,Quartz,supply_chain_input,high,1
Cement,Rare Earths,supply_chain_input,high,1
Cement,Rhenium,supply_chain_input,high,1
Cement,Rubidium,supply_chain_input,high,1
Cement,Salt,supply_chain_input,high,1
Cement,Scandium,supply_chain_input,high,1
Cement,Selenium,supply_chain_input,high,1
Cement,Silicon,supply_chain_input,high,1
Cement,Silver,supply_chain_input,high,1
Cement,Soda Ash,supply_chain_input,high,1
Cement,Steel,supply_chain_input,high,1
Cement,Strontium,supply_chain_input,high,1
Cement,Sulfur,supply_chain_input,high,1
Cement,Tantalum,supply_chain_input,high,1
Cement,Tellurium,supply_chain_input,high,1
Cement,Thallium,supply_chain_input,high,1
Cement,Thorium,supply_chain_input,high,1
Cement,Tin,supply_chain_input,high,1
Cement,Titanium,supply_chain_input,high,1
Cement,Tungsten,supply_chain_input,high,1
Cement,Vanadium,supply_chain_input,high,1
Cement,Yttrium,supply_chain_input,high,1
Cement,Zinc,supply_chain_input,high,1
Cement,Zirconium,supply_chain_input,high,1
Cerium,Cobalt,supply_chain_input,high,75
Cerium,Copper,supply_chain_input,high,75
Cerium,Diamond,supply_chain_input,high,75
Cerium,Dysprosium,supply_chain_input,high,156
Cerium,Iron,supply_chain_input,high,75
Cerium,Lanthanum,supply_chain_input,high,156
Cerium,Lead,supply_chain_input,high,75
Cerium,Manganese,supply_chain_input,high,75
Cerium,Molybdenum,supply_chain_input,high,75
Cerium,Neodymium,supply_chain_input,high,75
Cerium,Nickel,supply_chain_input,high,156
Cerium,Praseodymium,supply_chain_input,high,156
Cerium,Rare Earths,supply_chain_input,high,156
Cerium,Silver,supply_chain_input,high,156
Cerium,Tantalum,supply_chain_input,high,156
Cerium,Titanium,supply_chain_input,high,156
Cerium,Tungsten,supply_chain_input,high,156
Cerium,Vanadium,supply_chain_input,high,75
Cesium,Chromium,supply_chain_input,high,1
Cesium,Clays,supply_chain_input,high,1
Cesium,Cobalt,supply_chain_input,high,1
Cesium,Copper,supply_chain_input,high,1
Cesium,Diamond,supply_chain_input,high,1
Cesium,Feldspar,supply_chain_input,high,1
Cesium,Fluorspar,supply_chain_input,high,1
Cesium,Gallium,supply_chain_input,high,1
Cesium,Garnet,supply_chain_input,high,1
Cesium,Germanium,supply_chain_input,high,1
Cesium,Gold,supply_chain_input,high,1
Cesium,Graphite,supply_chain_input,high,1
Cesium,Gypsum,supply_chain_input,high,1
Cesium,Hafnium,supply_chain_input,high,1
Cesium,Helium,supply_chain_input,high,1
Cesium,Indium,supply_chain_input,high,1
Cesium,Iodine,supply_chain_input,high,1
Cesium,Iron,supply_chain_input,high,1
Cesium,Iron Ore,supply_chain_input,high,1
Cesium,Lead,supply_chain_input,high,1
Cesium,Lepidolite,supply_chain_input,high,69
Cesium,Lime,supply_chain_input,high,1
Cesium,Lithium,supply_chain_input,high,1
Cesium,Magnesium,supply_chain_input,high,1
Cesium,Manganese,supply_chain_input,high,1
Cesium,Mercury,supply_chain_input,high,1
Cesium,Molybdenum,supply_chain_input,high,1
Cesium,Neodymium,supply_chain_input,high,1
Cesium,Nickel,supply_chain_input,high,1
Cesium,Niobium,supply_chain_input,high,1
Cesium,Nitrogen,supply_chain_input,high,1
Cesium,Palladium,supply_chain_input,high,1
Cesium,Phosphate,supply_chain_input,high,1
Cesium,Platinum,supply_chain_input,high,1
Cesium,Potash,supply_chain_input,high,1
Cesium,Quartz,supply_chain_input,high,1
Cesium,Rare Earths,supply_chain_input,high,1
Cesium,Rhenium,supply_chain_input,high,1
Cesium,Rubidium,supply_chain_input,high,1
Cesium,Salt,supply_chain_input,high,1
Cesium,Scandium,supply_chain_input,high,1
Cesium,Selenium,supply_chain_input,high,1
Cesium,Silicon,supply_chain_input,high,1
Cesium,Silver,supply_chain_input,high,1
Cesium,Soda Ash,supply_chain_input,high,1
Cesium,Spodumene,supply_chain_input,high,69
Cesium,Steel,supply_chain_input,high,1
Cesium,Strontium,supply_chain_input,high,1
Cesium,Sulfur,supply_chain_input,high,1
Cesium,Tantalum,supply_chain_input,high,1
Cesium,Tellurium,supply_chain_input,high,1
Cesium,Thallium,supply_chain_input,high,1
Cesium,Thorium,supply_chain_input,high,1
Cesium,Tin,supply_chain_input,high,1
Cesium,Titanium,supply_chain_input,high,1
Cesium,Tungsten,supply_chain_input,high,1
Cesium,Vanadium,supply_chain_input,high,1
Cesium,Yttrium,supply_chain_input,high,1
Cesium,Zinc,supply_chain_input,high,1
Cesium,Zirconium,supply_chain_input,high,1
Chromite,Chromium,supply_chain_input,high,70
Chromite,Cobalt,supply_chain_input,high,70
Chromite,Neodymium,supply_chain_input,high,70
Chromite,Nickel,supply_chain_input,high,70
Chromite,Steel,supply_chain_input,high,70
Chromite,Tantalum,supply_chain_input,high,70
Chromite,Titanium,supply_chain_input,high,70
Chromite,Tungsten,supply_chain_input,high,70
Chromium,Clays,supply_chain_input,high,1
Chromium,Cobalt,supply_chain_input,high,1
Chromium,Copper,supply_chain_input,high,1
Chromium,Diamond,supply_chain_input,high,1
Chromium,Dysprosium,supply_chain_input,high,29
Chromium,Feldspar,supply_chain_input,high,1
Chromium,Fluorspar,supply_chain_input,high,1
Chromium,Gallium,supply_chain_input,high,1
Chromium,Garnet,supply_chain_input,high,1
Chromium,Germanium,supply_chain_input,high,1
Chromium,Gold,supply_chain_input,high,1
Chromium,Graphite,supply_chain_input,high,1
Chromium,Gypsum,supply_chain_input,high,1
Chromium,Hafnium,supply_chain_input,high,1
Chromium,Helium,supply_chain_input,high,1
Chromium,Indium,supply_chain_input,high,1
Chromium,Iodine,supply_chain_input,high,1
Chromium,Iridium,supply_chain_input,high,148
Chromium,Iron,supply_chain_input,high,1
Chromium,Iron Ore,supply_chain_input,high,1
Chromium,Lead,supply_chain_input,high,1
Chromium,Lime,supply_chain_input,high,1
Chromium,Lithium,supply_chain_input,high,1
Chromium,Magnesium,supply_chain_input,high,1
Chromium,Manganese,supply_chain_input,high,1
Chromium,Mercury,supply_chain_input,high,1
Chromium,Molybdenum,supply_chain_input,high,1
Chromium,Neodymium,supply_chain_input,high,1
Chromium,Nickel,supply_chain_input,high,1
Chromium,Niobium,supply_chain_input,high,1
Chromium,Nitrogen,supply_chain_input,high,1
Chromium,Palladium,supply_chain_input,high,1
Chromium,Phosphate,supply_chain_input,high,1
Chromium,Platinum,supply_chain_input,high,1
Chromium,Potash,supply_chain_input,high,1
Chromium,Quartz,supply_chain_input,high,1
Chromium,Rare Earths,supply_chain_input,high,1
Chromium,Rhenium,supply_chain_input,high,1
Chromium,Rhodium,supply_chain_input,high,148
Chromium,Rubidium,supply_chain_input,high,1
Chromium,Ruthenium,supply_chain_input,high,148
Chromium,Salt,supply_chain_input,high,1
Chromium,Scandium,supply_chain_input,high,1
Chromium,Selenium,supply_chain_input,high,1
Chromium,Silicon,supply_chain_input,high,1
Chromium,Silver,supply_chain_input,high,1
Chromium,Soda Ash,supply_chain_input,high,1
Chromium,Spodumene,supply_chain_input,high,122
Chromium,Steel,supply_chain_input,high,1
Chromium,Strontium,supply_chain_input,high,1
Chromium,Sulfur,supply_chain_input,high,1
Chromium,Tantalum,supply_chain_input,high,1
Chromium,Tellurium,supply_chain_input,high,1
Chromium,Thallium,supply_chain_input,high,1
Chromium,Thorium,supply_chain_input,high,1
Chromium,Tin,supply_chain_input,high,1
Chromium,Titanium,supply_chain_input,high,1
Chromium,Tungsten,supply_chain_input,high,1
Chromium,Uranium,supply_chain_input,high,20
Chromium,Vanadium,supply_chain_input,high,1
Chromium,Yttrium,supply_chain_input,high,1
Chromium,Zinc,supply_chain_input,high,1
Chromium,Zirconium,supply_chain_input,high,1
Clays,Cobalt,supply_chain_input,high,1
Clays,Copper,supply_chain_input,high,1
Clays,Diamond,supply_chain_input,high,1
Clays,Feldspar,supply_chain_input,high,1
Clays,Fluorspar,supply_chain_input,high,1
Clays,Gallium,supply_chain_input,high,1
Clays,Garnet,supply_chain_input,high,1
Clays,Germanium,supply_chain_input,high,1
Clays,Gold,supply_chain_input,high,1
Clays,Graphite,supply_chain_input,high,1
Clays,Gypsum,supply_chain_input,high,1
Clays,Hafnium,supply_chain_input,high,1
Clays,Helium,supply_chain_input,high,1
Clays,Indium,supply_chain_input,high,1
Clays,Iodine,supply_chain_input,high,1
Clays,Iron,supply_chain_input,high,1
Clays,Iron Ore,supply_chain_input,high,1
Clays,Lead,supply_chain_input,high,1
Clays,Lime,supply_chain_input,high,1
Clays,Lithium,supply_chain_input,high,1
Clays,Magnesium,supply_chain_input,high,1
Clays,Manganese,supply_chain_input,high,1
Clays,Mercury,supply_chain_input,high,1
Clays,Molybdenum,supply_chain_input,high,1
Clays,Neodymium,supply_chain_input,high,1
Clays,Nickel,supply_chain_input,high,1
Clays,Niobium,supply_chain_input,high,1
Clays,Nitrogen,supply_chain_input,high,1
Clays,Palladium,supply_chain_input,high,1
Clays,Phosphate,supply_chain_input,high,1
Clays,Platinum,supply_chain_input,high,1
Clays,Potash,supply_chain_input,high,1
Clays,Quartz,supply_chain_input,high,1
Clays,Rare Earths,supply_chain_input,high,1
Clays,Rhenium,supply_chain_input,high,1
Clays,Rubidium,supply_chain_input,high,1
Clays,Salt,supply_chain_input,high,1
Clays,Scandium,supply_chain_input,high,1
Clays,Selenium,supply_chain_input,high,1
Clays,Silicon,supply_chain_input,high,1
Clays,Silver,supply_chain_input,high,1
Clays,Soda Ash,supply_chain_input,high,1
Clays,Steel,supply_chain_input,high,1
Clays,Strontium,supply_chain_input,high,1
Clays,Sulfur,supply_chain_input,high,1
Clays,Tantalum,supply_chain_input,high,1
Clays,Tellurium,supply_chain_input,high,1
Clays,Thallium,supply_chain_input,high,1
Clays,Thorium,supply_chain_input,high,1
Clays,Tin,supply_chain_input,high,1
Clays,Titanium,supply_chain_input,high,1
Clays,Tungsten,supply_chain_input,high,1
Clays,Vanadium,supply_chain_input,high,1
Clays,Yttrium,supply_chain_input,high,1
Clays,Zinc,supply_chain_input,high,1
Clays,Zirconium,supply_chain_input,high,1
Cobalt,Copper,supply_chain_input,high,1
Cobalt,Diamond,supply_chain_input,high,1
Cobalt,Dysprosium,supply_chain_input,high,27
Cobalt,Feldspar,supply_chain_input,high,1
Cobalt,Fluorspar,supply_chain_input,high,1
Cobalt,Gallium,supply_chain_input,high,1
Cobalt,Garnet,supply_chain_input,high,1
Cobalt,Germanium,supply_chain_input,high,1
Cobalt,Gold,supply_chain_input,high,1
Cobalt,Graphite,supply_chain_input,high,1
Cobalt,Gypsum,supply_chain_input,high,1
Cobalt,Hafnium,supply_chain_input,high,1
Cobalt,Helium,supply_chain_input,high,1
Cobalt,Ilmenite,supply_chain_input,high,202
Cobalt,Indium,supply_chain_input,high,1
Cobalt,Iodine,supply_chain_input,high,1
Cobalt,Iridium,supply_chain_input,high,148
Cobalt,Iron,supply_chain_input,high,1
Cobalt,Iron Ore,supply_chain_input,high,1
Cobalt,Lanthanum,supply_chain_input,high,156
Cobalt,Lead,supply_chain_input,high,1
Cobalt,Lepidolite,supply_chain_input,high,69
Cobalt,Lime,supply_chain_input,high,1
Cobalt,Lithium,supply_chain_input,high,1
Cobalt,Magnesium,supply_chain_input,high,1
Cobalt,Manganese,supply_chain_input,high,1
Cobalt,Mercury,supply_chain_input,high,1
Cobalt,Molybdenum,supply_chain_input,high,1
Cobalt,Neodymium,supply_chain_input,high,1
Cobalt,Nickel,supply_chain_input,high,1
Cobalt,Niobium,supply_chain_input,high,1
Cobalt,Nitrogen,supply_chain_input,high,1
Cobalt,Palladium,supply_chain_input,high,1
Cobalt,Phosphate,supply_chain_input,high,1
Cobalt,Platinum,supply_chain_input,high,1
Cobalt,Potash,supply_chain_input,high,1
Cobalt,Praseodymium,supply_chain_input,high,29
Cobalt,Quartz,supply_chain_input,high,1
Cobalt,Rare Earths,supply_chain_input,high,1
Cobalt,Rhenium,supply_chain_input,high,1
Cobalt,Rhodium,supply_chain_input,high,148
Cobalt,Rubidium,supply_chain_input,high,1
Cobalt,Ruthenium,supply_chain_input,high,148
Cobalt,Rutile,supply_chain_input,high,202
Cobalt,Salt,supply_chain_input,high,1
Cobalt,Scandium,supply_chain_input,high,1
Cobalt,Selenium,supply_chain_input,high,1
Cobalt,Silicon,supply_chain_input,high,1
Cobalt,Silver,supply_chain_input,high,1
Cobalt,Soda Ash,supply_chain_input,high,1
Cobalt,Spodumene,supply_chain_input,high,69
Cobalt,Steel,supply_chain_input,high,1
Cobalt,Strontium,supply_chain_input,high,1
Cobalt,Sulfur,supply_chain_input,high,1
Cobalt,Tantalum,supply_chain_input,high,1
Cobalt,Tellurium,supply_chain_input,high,1
Cobalt,Terbium,supply_chain_input,high,29
Cobalt,Thallium,supply_chain_input,high,1
Cobalt,Thorium,supply_chain_input,high,1
Cobalt,Tin,supply_chain_input,high,1
Cobalt,Titanium,supply_chain_input,high,1
Cobalt,Tungsten,supply_chain_input,high,1
Cobalt,Uranium,supply_chain_input,high,20
Cobalt,Vanadium,supply_chain_input,high,1
Cobalt,Yttrium,supply_chain_input,high,1
Cobalt,Zinc,supply_chain_input,high,1
Cobalt,Zirconium,supply_chain_input,high,1
Copper,Diamond,supply_chain_input,high,1
Copper,Dysprosium,supply_chain_input,high,29
Copper,Feldspar,supply_chain_input,high,1
Copper,Fluorspar,supply_chain_input,high,1
Copper,Gallium,supply_chain_input,high,1
Copper,Garnet,supply_chain_input,high,1
Copper,Germanium,supply_chain_input,high,1
Copper,Gold,supply_chain_input,high,1
Copper,Graphite,supply_chain_input,high,1
Copper,Gypsum,supply_chain_input,high,1
Copper,Hafnium,supply_chain_input,high,1
Copper,Helium,supply_chain_input,high,1
Copper,Indium,supply_chain_input,high,1
Copper,Iodine,supply_chain_input,high,1
Copper,Iridium,supply_chain_input,high,149
Copper,Iron,supply_chain_input,high,1
Copper,Iron Ore,supply_chain_input,high,1
Copper,Lead,supply_chain_input,high,1
Copper,Lepidolite,supply_chain_input,high,69
Copper,Lime,supply_chain_input,high,1
Copper,Lithium,supply_chain_input,high,1
Copper,Magnesium,supply_chain_input,high,1
Copper,Manganese,supply_chain_input,high,1
Copper,Mercury,supply_chain_input,high,1
Copper,Molybdenum,supply_chain_input,high,1
Copper,Neodymium,supply_chain_input,high,1
Copper,Nickel,supply_chain_input,high,1
Copper,Niobium,supply_chain_input,high,1
Copper,Nitrogen,supply_chain_input,high,1
Copper,Palladium,supply_chain_input,high,1
Copper,Phosphate,supply_chain_input,high,1
Copper,Platinum,supply_chain_input,high,1
Copper,Potash,supply_chain_input,high,1
Copper,Quartz,supply_chain_input,high,1
Copper,Rare Earths,supply_chain_input,high,1
Copper,Rhenium,supply_chain_input,high,1
Copper,Rhodium,supply_chain_input,high,149
Copper,Rubidium,supply_chain_input,high,1
Copper,Salt,supply_chain_input,high,1
Copper,Scandium,supply_chain_input,high,1
Copper,Selenium,supply_chain_input,high,1
Copper,Silicon,supply_chain_input,high,1
Copper,Silver,supply_chain_input,high,1
Copper,Soda Ash,supply_chain_input,high,1
Copper,Spodumene,supply_chain_input,high,69
Copper,Steel,supply_chain_input,high,1
Copper,Strontium,supply_chain_input,high,1
Copper,Sulfur,supply_chain_input,high,1
Copper,Tantalum,supply_chain_input,high,1
Copper,Tellurium,supply_chain_input,high,1
Copper,Thallium,supply_chain_input,high,1
Copper,Thorium,supply_chain_input,high,1
Copper,Tin,supply_chain_input,high,1
Copper,Titanium,supply_chain_input,high,1
Copper,Tungsten,supply_chain_input,high,1
Copper,Vanadium,supply_chain_input,high,1
Copper,Yttrium,supply_chain_input,high,1
Copper,Zinc,supply_chain_input,high,1
Copper,Zirconium,supply_chain_input,high,1
Diamond,Feldspar,supply_chain_input,high,1
Diamond,Fluorspar,supply_chain_input,high,1
